Month and Date,Hour and Minute,Basement Zone Temperature,Living Room Zone Temperature,Master Bedroom Zone Temperature,2nd Floor Bedroom Zone Temperature,WWHP Total Energy,WAHP Total Energy,WAHP Auxilliary Heat Energy,IHP Indoor Fan Energy,Dryer Energy,Oven/Microwave Energy,Dishwasher Energy,Refrigerator Energy,Kitchen Plugs Energy,Clother Washer Energy,Bathroom Lights (1st and 2nd floor)Energy,Bathroom Plugs (Heater on 2nd floor) Energy,Bedroom Lights and Plugs (master and 2nd floor bed rooms) Energy,Outside Lights Energy,Level 1 Lights (kitchen and dining) Energy,Diding Room Plugs (1st floor heater) Energy,Basement Plugs Energy,ERV Energy,Basement Zone RH,Living Room Zone RH,Master Bedroom Zone RH,2nd Floor Bedroom Zone RH
Blank,Blank,Deg C,Deg C,Deg C,Deg C,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,%RH,%RH,%RH,%RH
Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28
6-Sep-10,24:00:00,23.711,24.338,24.088,24.444,0.0045,0.03105,0,0,0,0.0675,0,0.2371,0.325,0.014375,0.07375,0.006,0.11065,0.035,0.04125,0.00234375,0.3665,0.25315,46.770,45.403,47.475,44.003
7-Sep-10,1:00,23.782,24.442,24.175,24.599,0.0045,0.00255,0,0,0,0.0675,0,0.1975,0.3,0.015,0.0744,0.5848,0.11125,0.035,0.071875,0.22725,0.384,0.25525,47.363,44.570,48.355,43.895
7-Sep-10,2:00,23.84,24.432,24.178,24.596,0.0045,0.00255,0,0,0,0.0675,0,0.121666667,0.3,0.014375,0.07375,0.5822,0.11065,0.035,0.071575,0.225375,0.366,0.2544,46.768,44.435,49.270,44.245
7-Sep-10,3:00,23.879,24.396,24.189,24.575,0.0045,0.002625,0.000075,0,0,0.06375,0,0.195433333,0.325,0.014375,0.0744,0.563,0.11065,0.03625,0.071575,0.214125,0.36625,0.2525,46.728,44.815,49.310,44.373
7-Sep-10,4:00,23.901,24.278,24.213,24.5,0.0045,0.00255,0,0,0,0.0675,0,0.169166667,0.3,0.014375,0.07375,0.5628,0.11065,0.035,0.071875,0.197875,0.36225,0.2521,46.820,46.073,48.448,44.570
7-Sep-10,5:00,23.919,24.219,24.24,24.436,0.11325,0.00255,0,0,0,0.0675,0,0.2375,0.3,0.014375,0.07375,0.5618,0.11,0.035,0.126575,0.19725,0.36775,0.25025,46.900,46.350,47.835,44.730
7-Sep-10,6:00,23.951,24.154,24.256,24.354,0.0043125,0.002475,0,0,0,0.06375,0,0.1896,0.3,0.014375,0.1669,0.5782,0.405,0.035,0.04125,0.223125,0.36375,0.2467,46.948,45.755,47.695,44.958
7-Sep-10,7:00,23.972,24.101,24.271,24.283,0.1875,0.002475,0,0,0.0001875,0.06375,0,0.136666667,0.3,0.014375,0.2269,0.4132,0.37625,0.035,0.04095,0.389375,0.37075,0.455,47.010,45.580,47.955,45.165
7-Sep-10,8:00,24.036,24.254,24.411,24.385,0.004125,0.028275,0,0,0,0.06375,0,0.437,0.3,0.013125,0.0925,0.349,0.11,0.03625,0.23,0.41325,0.36475,0.24355,47.063,45.285,47.980,45.263
7-Sep-10,9:00,23.936,23.782,24.033,23.699,0.0043125,0.102165,0,0,0,0.06375,0,0,0.275,0.013125,0.07315,0.1772,0.10815,0.035,0.1097,0.302,0.36225,0.24025,46.833,45.678,46.725,46.028
7-Sep-10,10:00,23.954,24.251,24.439,24.381,0.0039375,0.0252,0,0,0.0001875,0.06,0,0.340333333,0.3,0.0125,0.07315,0.15726,0.10815,0.035,0.08875,0.245,0.3595,0.23605,46.915,45.220,48.430,45.005
7-Sep-10,11:00,23.758,23.94,24.129,23.76,0.039,0.11484,0,0,0.0001875,0.06375,0,0.389666667,0.275,0.013125,0.07375,0.1585,0.10875,0.035,0.08875,0.2475,0.3595,0.23625,46.563,45.183,45.820,46.013
7-Sep-10,12:00,23.814,24.249,24.479,24.269,0.117,0.06278,0,0,0,0.06375,0,0.275333333,0.3,0.013125,0.07315,0.15826,0.1075,0.03375,0.088125,0.244125,0.497,0.2375,46.753,45.595,46.180,45.053
7-Sep-10,13:00,23.713,24.203,24.201,24.224,0.004125,0.07478,0,0,0.0001875,0.06,0,0.2321,0.275,0.013125,0.07315,0.15576,0.1075,0.035,0.088125,0.241875,0.46875,0.23085,47.208,45.060,45.920,45.143
7-Sep-10,14:00,23.861,24.578,24.36,24.501,0.0039375,0.090985,0,0,0.0001875,0.06,0,0.268,0.275,0.0125,0.0725,0.1555,0.1075,0.035,0.087825,0.24125,0.51,0.2298,47.775,45.065,46.535,45.078
7-Sep-10,15:00,23.639,24.522,24.036,24.361,0.0039375,0.09624,0,0,0,0.06,0,0.265,0.275,0.013125,0.07315,0.1555,0.1069,0.035,0.087825,0.2405,0.50625,0.229,47.273,44.540,46.058,45.150
7-Sep-10,16:00,23.657,24.806,24.071,24.324,0.0039375,0.13178,0,0,0.0001875,0.06,0,0.295333333,0.3,0.0125,0.07315,0.1738,0.1069,0.035,0.141575,0.267,0.524,0.22835,46.678,43.365,45.978,45.135
7-Sep-10,17:00,23.594,24.865,23.992,24.278,0.152825,0.13246,0,0,0.0001875,0.06,0,0.311,0.275,0.013125,0.0725,0.216,0.1075,0.03375,0.26725,0.348125,0.44025,0.2292,46.173,42.545,45.825,44.885
7-Sep-10,18:00,23.411,24.971,24.263,24.804,0.004125,0.13179,0,0,0,0.06,0,0.290333333,0.275,0.0125,0.07315,0.288,0.1075,0.035,0.3475,0.5145,0.445,0.2323,46.063,41.640,46.375,43.748
7-Sep-10,19:00,23.363,24.867,24.306,24.813,0.0043125,0.13298,0,0,0.0001875,0.06375,0.1565,0.280333333,0.3,0.013125,0.07315,0.2888,0.1075,0.035,0.42325,0.653,0.39225,0.2348,45.965,41.720,46.268,43.358
7-Sep-10,20:00,23.497,24.658,24.251,24.608,0.004125,0.12383,0,0,0.0001875,0.06,0.344,0.2475,0.275,0.013125,0.28625,0.289,0.26065,0.4315,0.12,0.65425,0.52625,0.23625,46.128,42.678,46.023,43.938
7-Sep-10,21:00,23.624,24.575,24.189,24.5,0.197075,0.099085,0,0,0.0001875,0.06375,0.4289,0.255433333,0.3,0.013125,0.16065,0.2936,0.28875,0.035,0.38575,0.630125,0.52525,0.446,46.703,42.835,46.575,44.648
7-Sep-10,22:00,23.646,24.411,24.101,24.285,0.0043125,0.09121,0,0,0.0001875,0.06375,0,0.2646,0.3,0.013125,0.335,0.2736,0.29315,0.035,0.1322,0.6075,0.5075,0.2425,46.753,43.870,46.190,44.458
7-Sep-10,23:00,23.714,24.544,24.179,24.45,0.0043125,0.074105,0,0,0,0.06375,0,0.2575,0.3,0.013125,0.3019,0.4456,0.15565,0.035,0.090325,0.44375,0.46625,0.24605,47.045,44.595,46.635,44.480
7-Sep-10,24:00:00,23.75,24.515,24.188,24.576,0.0043125,0.02775,0,0,0.0001875,0.0675,0,0.255833333,0.3,0.01375,0.07375,0.00575,0.1094,0.035,0.04125,0.0021875,0.47325,0.2467,47.568,45.948,47.455,44.535
8-Sep-10,1:00,23.79,24.474,24.167,24.488,0.0043125,0.032855,0,0,0.0001875,0.06375,0,0.255433333,0.3,0.013125,0.07375,0.58,0.11,0.03625,0.071575,0.224125,0.5275,0.24795,47.688,45.698,47.965,44.840
8-Sep-10,2:00,23.806,24.461,24.16,24.424,0.0045,0.02355,0,0,0,0.0675,0,0.287666667,0.3,0.01375,0.07375,0.5806,0.11,0.035,0.071575,0.22475,0.526,0.249,47.713,45.793,47.960,44.928
8-Sep-10,3:00,23.832,24.356,24.106,24.25,0.0043125,0.07313,0,0,0.0001875,0.06375,0,0.279666667,0.325,0.013125,0.07375,0.561,0.11,0.035,0.07125,0.19675,0.52825,0.2496,47.400,44.910,47.020,45.328
8-Sep-10,4:00,23.84,24.486,24.207,24.482,0.0045,0.002475,0,0,0,0.0675,0,0.293,0.3,0.01375,0.07375,0.5616,0.11,0.035,0.07125,0.19675,0.46625,0.25,47.908,45.353,48.108,45.210
8-Sep-10,5:00,23.944,24.621,24.342,24.635,0.1142,0.005175,0,0,0.0001875,0.06375,0,0.298333333,0.3,0.013125,0.07375,0.5596,0.1094,0.035,0.125625,0.196,0.50325,0.2473,47.848,44.748,49.238,45.360
8-Sep-10,6:00,23.818,24.244,24.064,23.953,0.004125,0.09113,0,0,0.0001875,0.06375,0,0.208766667,0.3,0.01375,0.16625,0.5776,0.404,0.035,0.04095,0.222,0.36075,0.244,47.218,45.375,47.093,46.255
8-Sep-10,7:00,23.903,24.46,24.313,24.408,0.189375,0.002475,0,0,0,0.06375,0,0.214166667,0.275,0.7055,0.225,0.4078,0.37375,0.035,0.04095,0.38475,0.36025,0.4465,48.170,45.795,49.095,46.443
8-Sep-10,8:00,23.799,24.331,24.206,24.049,0.004125,0.08154,0,0,0.0001875,0.06375,0,0.1825,0.3,0.01375,0.07375,0.3478,0.10875,0.035,0.22825,0.410625,0.36,0.24045,47.665,45.630,47.838,46.575
8-Sep-10,9:00,23.882,24.478,24.338,24.328,0.0043125,0.002475,0,0,0.0001875,0.06375,0,0.173766667,0.3,0.014375,0.07315,0.1772,0.10875,0.035,0.109375,0.302,0.36,0.24085,48.390,46.213,49.315,46.535
8-Sep-10,10:00,23.924,24.493,24.356,24.218,0.004125,0.060605,0,0,0,0.06375,0,0.177933333,0.3,0.01375,0.07375,0.15826,0.10875,0.035,0.08875,0.2435,0.4225,0.2398,47.948,45.635,48.140,46.915
8-Sep-10,11:00,23.767,24.333,24.16,24.022,0.0043125,0.03135,0,0,0.0001875,0.06375,0,0.164166667,0.275,0.014375,0.07315,0.15826,0.10815,0.035,0.08875,0.247875,0.482,0.24045,47.760,46.530,48.098,46.908
8-Sep-10,12:00,23.968,24.632,24.458,24.374,0.1652,0.018675,0,0,0,0.06,0,0.173333333,0.3,0.01375,0.07315,0.15976,0.10875,0.035,0.088125,0.246375,0.35975,0.2373,48.005,45.453,48.040,46.918
8-Sep-10,13:00,23.711,24.413,24.149,23.949,0.004125,0.10073,0,0,0.0001875,0.06375,0,0.165,0.3,0.01375,0.07375,0.15826,0.10815,0.035,0.08845,0.24675,0.36125,0.558,47.960,45.723,47.523,47.603
8-Sep-10,14:00,23.853,24.739,24.41,24.375,0.004125,0.034275,0,0,0.0001875,0.06375,0,0.2275,0.275,0.014375,0.07315,0.15726,0.10815,0.035,0.088125,0.245375,0.4875,0.2344,48.238,46.615,48.273,47.240
8-Sep-10,15:00,23.672,24.481,24.133,24.042,0.004125,0.08475,0,0,0,0.06,0,0.1896,0.3,0.01375,0.07315,0.15626,0.10815,0.035,0.08845,0.24575,0.4845,0.2365,48.075,45.753,47.253,47.083
8-Sep-10,16:00,23.693,24.775,24.208,24.186,0.004125,0.102755,0,0,0.0001875,0.06375,0,0.111666667,0.275,0.01375,0.07315,0.1758,0.10815,0.035,0.14375,0.266375,0.52375,0.2346,47.568,44.845,47.113,46.665
8-Sep-10,17:00,23.59,24.847,24.11,24.117,0.1515,0.10861,0,0,0.0001875,0.06,0,0.185,0.3,0.688,0.07315,0.215,0.1075,0.03375,0.27075,0.351625,0.522,0.2367,47.240,43.840,46.723,46.428
8-Sep-10,18:00,23.543,24.696,24.007,24.054,0.004125,0.13328,0,0,0.0001875,0.06375,0,0.195833333,0.275,0.01375,0.07315,0.2898,0.10815,0.035,0.35,0.51675,0.4735,0.23545,46.625,43.078,46.195,45.993
8-Sep-10,19:00,23.704,24.846,24.142,24.361,0.0043125,0.06848,0,0,0.75125,0.06,0.1413,0.177933333,0.3,0.014375,0.07315,0.2898,0.10815,0.035,0.424,0.65325,0.51625,0.2369,47.833,44.308,46.985,45.713
8-Sep-10,20:00,23.743,24.601,24.043,24.203,0.004125,0.105915,0,0,0,0.06375,0.3826,0.177933333,0.275,0.01375,0.2875,0.2898,0.2619,0.439,0.119375,0.65575,0.5085,0.23775,47.275,43.830,46.520,45.698
8-Sep-10,21:00,23.857,24.825,24.217,24.599,0.196875,0.04418,0,0,0.0001875,0.06375,0.3596,0.128766667,0.3,0.01375,0.16125,0.2942,0.29125,0.035,0.38775,0.63075,0.485,0.447,48.298,45.468,47.655,45.945
8-Sep-10,22:00,23.829,24.54,24.128,24.328,0.0043125,0.066525,0,0,0,0.06375,0,0.235833333,0.3,0.014375,0.33815,0.2738,0.2925,0.035,0.13375,0.609375,0.509,0.24625,47.638,45.443,47.250,45.830
8-Sep-10,23:00,23.864,24.682,24.307,24.542,0.0045,0.06698,0,0,0,0.06375,0,0.195433333,0.3,0.014375,0.3025,0.4456,0.15565,0.035,0.090325,0.443875,0.51,0.25125,47.970,45.260,47.228,45.683
8-Sep-10,24:00:00,23.724,24.313,24.111,24.329,0.0045,0.03758,0,0,0,0.0675,0,0.12,0.3,0.014375,0.07375,0.006,0.11,0.035,0.04125,0.0021875,0.48125,0.24835,47.643,45.828,47.470,45.753
9-Sep-10,1:00,23.878,24.525,24.272,24.486,0.0045,0.00255,0,0,0,0.0675,0,0.193766667,0.325,0.014375,0.0744,0.582,0.11,0.035,0.07125,0.2255,0.42275,0.25105,48.675,45.310,47.883,45.828
9-Sep-10,2:00,23.958,24.546,24.318,24.525,0.0045,0.00255,0,0,0,0.06375,0,0.175433333,0.3,0.014375,0.07375,0.5826,0.11065,0.035,0.071875,0.226125,0.51125,0.25315,47.925,45.240,49.223,45.973
9-Sep-10,3:00,24.011,24.544,24.361,24.553,0.0046875,0.002625,0,0,0,0.0675,0,0.231666667,0.3,0.014375,0.0744,0.5628,0.11065,0.03625,0.071575,0.20875,0.48525,0.25355,47.818,45.860,49.450,46.095
9-Sep-10,4:00,24.007,24.338,24.278,24.338,0.0045,0.059475,0,0,0.0001875,0.0675,0,0.196266667,0.3,0.014375,0.07375,0.5626,0.11065,0.035,0.071875,0.197875,0.527,0.25295,47.820,46.683,48.483,46.465
9-Sep-10,5:00,23.828,24.058,24,24.144,0.11645,0.02535,0,0,0,0.0675,0,0.113766667,0.325,0.014375,0.07375,0.5626,0.11,0.035,0.126875,0.198125,0.489,0.2517,48.260,46.798,48.648,46.368
9-Sep-10,6:00,23.958,24.254,24.176,24.276,0.0045,0.002475,0,0,0,0.06375,0,0.195833333,0.3,0.014375,0.16815,0.5796,0.4075,0.035,0.04095,0.223625,0.4785,0.24585,48.653,45.818,49.698,46.398
9-Sep-10,7:00,24.042,24.257,24.26,24.288,0.18225,0.00255,0,0,0,0.0675,0,0.168333333,0.3,0.014375,0.2269,0.4106,0.37565,0.035,0.04095,0.388125,0.439,0.4555,48.048,45.888,50.325,46.820
9-Sep-10,8:00,24.097,24.361,24.372,24.347,0.0045,0.002475,0,0,0,0.06375,0,0.235433333,0.3,0.014375,0.07375,0.3498,0.1094,0.035,0.23075,0.414125,0.48725,0.24605,48.038,46.125,50.188,46.770
9-Sep-10,9:00,24.04,24.235,24.307,24.235,0.004125,0.057835,0,0,0,0.06375,0,0.190833333,0.3,0.01375,0.07315,0.1786,0.1094,0.035,0.11,0.303625,0.4275,0.245,48.115,46.675,49.593,46.925
9-Sep-10,10:00,23.818,24.119,24.178,24.222,0.0043125,0.0318,0,0,0,0.06375,0,0.1196,0.275,0.014375,0.07375,0.1585,0.10875,0.035,0.08875,0.2395,0.36025,0.2421,48.233,46.743,48.073,46.498
9-Sep-10,11:00,23.885,24.322,24.39,24.386,0.004125,0.08378,0,0,0.0001875,0.06375,0,0.1871,0.3,0.01375,0.07315,0.15726,0.10875,0.035,0.08875,0.24575,0.35975,0.23815,47.673,45.710,47.678,46.335
9-Sep-10,12:00,23.669,24.14,24.097,24.297,0.166875,0.0648,0,0,0,0.06,0,0.178766667,0.275,0.01375,0.07315,0.164,0.1075,0.035,0.088125,0.252375,0.35875,0.23605,47.613,45.805,46.985,45.825
9-Sep-10,13:00,23.908,24.608,24.469,24.569,0.0043125,0.03893,0,0,0,0.06375,0,0.2296,0.3,0.01375,0.07375,0.157,0.10815,0.035,0.088125,0.244875,0.3595,0.2342,47.285,45.588,47.140,45.643
9-Sep-10,14:00,23.658,24.344,24.124,24.306,0.004125,0.08341,0,0,0.0001875,0.06,0,0.188766667,0.275,0.014375,0.07315,0.15726,0.10815,0.035,0.0872,0.24475,0.35875,0.23585,47.498,45.603,46.758,45.733
9-Sep-10,15:00,23.789,24.717,24.374,24.611,0.0043125,0.06083,0,0,0,0.06375,0,0.118333333,0.3,0.01375,0.07315,0.15726,0.10815,0.035,0.08845,0.244875,0.36025,0.23275,47.455,45.523,47.300,45.355
9-Sep-10,16:00,23.644,24.594,24.167,24.432,0.004125,0.0594,0,0,0,0.06,0,0.198333333,0.3,0.01375,0.07315,0.176,0.10815,0.035,0.144375,0.272375,0.3595,0.2373,47.440,45.265,46.808,45.385
9-Sep-10,17:00,23.654,24.418,24.022,24.136,0.135375,0.11889,0,0,0,0.06375,0,0.185833333,0.275,0.014375,0.07315,0.2168,0.10875,0.035,0.274,0.3635,0.35975,0.23875,46.598,44.353,46.393,45.788
9-Sep-10,18:00,23.767,24.717,24.242,24.608,0.004125,0.03345,0,0,0.0001875,0.06375,0,0.224166667,0.3,0.01375,0.07375,0.291,0.10875,0.035,0.35575,0.521,0.36,0.2415,47.108,45.183,46.968,45.080
9-Sep-10,19:00,23.665,24.543,24.068,24.372,0.0043125,0.065325,0,0,0,0.06375,0.1393,0.195833333,0.3,0.014375,0.07375,0.2912,0.1094,0.035,0.432,0.658625,0.36075,0.24355,46.940,44.633,46.705,45.323
9-Sep-10,20:00,23.599,24.501,24.015,24.231,0.0043125,0.099755,0,0,0,0.06375,0.3924,0.125833333,0.3,0.01375,0.29065,0.2916,0.2644,0.449,0.120325,0.658,0.39025,0.24295,46.803,44.358,46.403,45.360
9-Sep-10,21:00,23.801,24.704,24.242,24.64,0.199125,0.017255,0,0,0,0.0675,0.3511,0.1996,0.3,0.014375,0.1625,0.295,0.29375,0.035,0.39075,0.633125,0.3915,0.5575,47.868,45.293,47.388,45.568
9-Sep-10,22:00,23.754,24.297,23.985,24.043,0.0043125,0.102015,0,0,0.0001875,0.06375,0,0.167933333,0.3,0.014375,0.33815,0.2738,0.2975,0.035,0.132825,0.607875,0.52625,0.2465,46.975,45.138,47.128,46.228
9-Sep-10,23:00,23.822,24.553,24.222,24.468,0.0045,0.00255,0,0,0,0.06375,0,0.2375,0.3,0.014375,0.3044,0.446,0.1569,0.035,0.09125,0.444875,0.471,0.2492,47.908,45.743,47.338,45.633
9-Sep-10,24:00:00,23.933,24.563,24.344,24.535,0.0043125,0.00255,0,0,0,0.0675,0,0.198766667,0.3,0.014375,0.0744,0.006,0.11,0.03625,0.04095,0.00234375,0.47125,0.25105,47.673,45.300,48.780,45.895
10-Sep-10,1:00,24,24.528,24.379,24.524,0.0045,0.012905,0,0,0.0001875,0.0675,0,0.127933333,0.325,0.014375,0.07375,0.582,0.11065,0.035,0.071875,0.2255,0.4785,0.2521,47.430,45.488,49.315,46.145
10-Sep-10,2:00,23.838,24.038,23.968,24.06,0.0045,0.075085,0,0,0,0.0675,0,0.200433333,0.3,0.014375,0.0744,0.5832,0.11,0.035,0.071575,0.226125,0.4665,0.25295,47.423,46.330,47.765,46.355
10-Sep-10,3:00,23.892,24.296,24.182,24.319,0.0045,0.00255,0,0,0,0.0675,0,0.15,0.3,0.014375,0.07375,0.563,0.11065,0.035,0.071875,0.197625,0.52,0.25355,48.240,45.923,48.868,46.105
10-Sep-10,4:00,23.968,24.314,24.26,24.336,0.0045,0.002625,0,0,0.0001875,0.06375,0,0.238333333,0.325,0.014375,0.0744,0.563,0.11065,0.035,0.071875,0.197875,0.55025,0.25315,48.020,45.700,49.048,46.440
10-Sep-10,5:00,24.022,24.318,24.286,24.353,0.11325,0.00255,0,0,0,0.0675,0,0.190833333,0.3,0.014375,0.07375,0.5616,0.11065,0.03625,0.126875,0.197375,0.42575,0.2469,47.713,45.915,49.368,46.648
10-Sep-10,6:00,24.074,24.306,24.326,24.349,0.0043125,0.002475,0,0,0,0.0675,0,0.151666667,0.3,0.014375,0.1675,0.5782,0.407,0.035,0.04095,0.222875,0.412,0.2471,47.745,46.705,49.695,46.728
10-Sep-10,7:00,24.099,24.265,24.39,24.318,0.16745,0.030675,0,0,0,0.06375,0,0.199166667,0.3,0.014375,0.2275,0.41,0.37625,0.035,0.04125,0.387,0.3915,0.454,47.863,46.950,49.328,47.050
10-Sep-10,8:00,23.765,23.94,24.021,24.057,0.0043125,0.074935,0,0,0.0001875,0.06375,0,0.137933333,0.3,0.014375,0.07375,0.349,0.1094,0.035,0.22825,0.41325,0.46975,0.2444,47.865,46.560,48.425,46.695
10-Sep-10,9:00,23.931,24.203,24.226,24.174,0.0043125,0.002475,0,0,0,0.06375,0,0.236266667,0.275,0.01375,0.07315,0.1776,0.10875,0.035,0.1097,0.302875,0.51525,0.24275,48.528,46.258,50.365,46.933
10-Sep-10,10:00,23.915,24.183,24.222,24.168,0.004125,0.06871,0,0,0,0.06375,0,0.195,0.3,0.014375,0.07375,0.1585,0.1094,0.035,0.089075,0.2475,0.4365,0.24105,47.838,46.090,48.125,46.843
10-Sep-10,11:00,23.853,24.228,24.203,24.194,0.004125,0.002475,0,0,0,0.06375,0,0.150833333,0.3,0.01375,0.07315,0.15826,0.10875,0.035,0.08875,0.247375,0.39775,0.23815,48.368,46.548,48.933,46.595
10-Sep-10,12:00,23.978,24.308,24.351,24.246,0.16575,0.03563,0,0,0,0.06375,0,0.1925,0.3,0.014375,0.07375,0.16,0.10815,0.035,0.08875,0.2475,0.36025,0.24105,48.490,45.995,48.255,46.998
10-Sep-10,13:00,23.761,24.051,24.025,24.156,0.0043125,0.04598,0,0,0.0001875,0.06375,0,0.1371,0.3,0.01375,0.07315,0.1585,0.1094,0.035,0.08875,0.247875,0.36025,0.24125,47.888,46.835,48.733,46.605
10-Sep-10,14:00,23.938,24.431,24.34,24.304,0.0043125,0.002475,0,0,0,0.06375,0,0.236666667,0.275,0.014375,0.07375,0.1585,0.10875,0.03375,0.08875,0.2485,0.36025,0.245,48.648,45.835,48.415,46.905
10-Sep-10,15:00,24.018,24.628,24.468,24.404,0.0043125,0.026555,0,0,0.0001875,0.06375,0,0.195833333,0.3,0.01375,0.07315,0.158,0.10875,0.035,0.089075,0.2475,0.36025,0.2417,47.880,45.653,47.988,46.985
10-Sep-10,16:00,23.676,24.451,24.111,24.304,0.0043125,0.09593,0,0,0,0.06375,0,0.164166667,0.3,0.014375,0.07375,0.1772,0.10875,0.035,0.145625,0.2745,0.49225,0.24085,47.690,45.453,47.063,46.473
10-Sep-10,17:00,23.864,24.724,24.354,24.451,0.134075,0.026255,0,0,0,0.06375,0,0.1921,0.3,0.01375,0.07375,0.217,0.10875,0.035,0.26975,0.357,0.526,0.24125,47.793,46.198,48.075,46.553
10-Sep-10,18:00,23.664,24.386,24.064,24.299,0.0043125,0.083865,0.000075,0,0,0.06375,0,0.137933333,0.3,0.014375,0.07315,0.2922,0.10875,0.035,0.357,0.523875,0.52625,0.24335,47.408,45.580,47.228,46.248
10-Sep-10,19:00,23.85,24.763,24.357,24.568,0.0043125,0.020775,0,0,0.0001875,0.06375,0.1423,0.2396,0.3,0.014375,0.07375,0.2912,0.1094,0.035,0.4325,0.65975,0.52325,0.2444,48.325,45.985,47.953,46.118
10-Sep-10,20:00,23.664,24.476,24.081,24.307,0.0043125,0.09128,0,0,0,0.06375,0.3914,0.196266667,0.3,0.01375,0.29125,0.2918,0.265,0.459,0.120325,0.661,0.411,0.24375,47.445,45.285,47.013,46.150
10-Sep-10,21:00,23.847,24.682,24.331,24.571,0.19745,0.00255,0,0,0,0.06375,0.3521,0.163766667,0.3,0.014375,0.16315,0.2948,0.295,0.035,0.3915,0.634375,0.43875,0.4535,48.763,46.013,48.263,46.523
10-Sep-10,22:00,23.711,24.375,24.129,24.229,0.0045,0.12473,0,0,0.0001875,0.0675,0,0.199166667,0.3,0.014375,0.34,0.274,0.3,0.035,0.133125,0.61175,0.49725,0.24855,47.565,45.650,47.470,46.638
10-Sep-10,23:00,23.746,24.413,24.179,24.343,0.0045,0.00255,0,0,0,0.06375,0,0.125433333,0.3,0.014375,0.3044,0.4458,0.1569,0.035,0.09125,0.446125,0.5245,0.2492,48.335,46.405,47.943,46.400
10-Sep-10,24:00:00,23.894,24.475,24.31,24.414,0.0045,0.00255,0,0,0.0001875,0.0675,0,0.238766667,0.3,0.014375,0.0744,0.006,0.11,0.035,0.04095,0.00234375,0.46275,0.2515,48.220,45.915,49.033,46.628
11-Sep-10,1:00,23.964,24.431,24.34,24.397,0.0046875,0.00255,0,0,0,0.0675,0,0.191666667,0.3,0.014375,0.07375,0.5822,0.11065,0.035,0.071875,0.22625,0.36225,0.25335,47.818,46.008,49.600,46.798
11-Sep-10,2:00,24.003,24.426,24.378,24.408,0.0045,0.002625,0,0,0,0.0675,0.000125,0.176666667,0.325,0.014375,0.07375,0.5818,0.11065,0.03625,0.071875,0.22325,0.3625,0.2542,47.938,46.870,49.568,46.893
11-Sep-10,3:00,24.032,24.424,24.429,24.431,0.0046875,0.00255,0,0,0.0001875,0.0675,0,0.2,0.3,0.014375,0.0744,0.5626,0.11065,0.035,0.0722,0.198,0.3625,0.2542,48.075,47.408,48.870,47.088
11-Sep-10,4:00,23.951,24.239,24.307,24.296,0.0045,0.062175,0,0,0,0.0675,0,0.118333333,0.325,0.015,0.07375,0.5628,0.11125,0.035,0.071875,0.1985,0.37075,0.2542,48.198,46.900,48.333,47.233
11-Sep-10,5:00,23.719,23.951,23.986,24.11,0.1127,0.03533,0,0,0.0001875,0.0675,0,0.227933333,0.3,0.014375,0.07375,0.5558,0.11,0.035,0.1275,0.20725,0.466,0.25585,48.820,47.395,48.815,46.978
11-Sep-10,6:00,23.908,24.157,24.176,24.192,0.0045,0.002625,0,0,0,0.06375,0,0.198333333,0.3,0.014375,0.17,0.5812,0.4115,0.03625,0.04095,0.225125,0.362,0.2523,48.955,46.530,49.985,47.283
11-Sep-10,7:00,24,24.181,24.249,24.222,0.18095,0.00255,0,0,0.0001875,0.0675,0,0.189166667,0.3,0.014375,0.23,0.622,0.38065,0.035,0.04125,0.2795,0.51775,0.459,48.313,46.618,51.198,47.938
11-Sep-10,8:00,23.897,24.032,24.165,24.156,0.0045,0.072,0,0,0.0001875,0.0675,0,0.1921,0.3,0.7195,0.07375,0.4086,0.11,0.035,0.23325,0.417,0.5215,0.2494,48.273,47.045,49.448,47.498
11-Sep-10,9:00,23.853,24.05,24.142,24.092,0.0043125,0.00255,0,0,0.0962,0.06375,0,0.118333333,0.325,0.021875,0.07375,0.179,0.11,0.035,0.110625,0.4175,0.49225,0.24875,48.780,47.750,51.025,47.575
11-Sep-10,10:00,24.007,24.188,24.328,24.142,0.111575,0.002475,0,0,0.6395,0.06375,0,0.22,0.275,0.717,0.07375,0.159,0.1094,0.035,0.0897,0.340375,0.49625,0.2448,49.235,46.988,50.593,47.948
11-Sep-10,11:00,24.014,24.135,24.282,24.144,0.0043125,0.055355,0,0,0.4235,0.0675,0,0.190833333,0.3,0.021875,0.07375,0.15976,0.1094,0.035,0.0897,0.333125,0.526,0.2465,48.830,47.238,49.828,47.993
11-Sep-10,12:00,23.707,23.674,23.908,23.989,0.102575,0.07043,0,0,0.24425,0.06375,0,0.1946,0.3,0.014375,0.07375,0.1618,0.1094,0.035,0.089075,0.333875,0.492,0.24605,48.735,47.690,48.588,47.650
